"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase", "I1(A)", "I2(A)", "I3(A)"
10.9666666666667, "Transformer.MV-LV", 12.0968627830207, 16.4957219768464, 104.011807195697, 76.2753252768444, 11.5470053837925, 12.5821655946035, 12.4846394845422, 12.5372482256781 
10.9666666666667, "Line.O3S3-O3S5", 213, 600, 100.152469109672, 35.5541265339334, 0.23094010767585, 213.324759203601, 211.494632533179, 212.173089054041 
10.9666666666667, "Line.O3S5-O3S7", 213, 600, 100.303764245233, 35.6078363070577, 0.23094010767585, 213.647017842346, 211.787023506687, 212.466603839551 
10.9666666666667, "Line.O3S7-O3S8", 213, 600, 101.167781360959, 35.9145623831403, 0.23094010767585, 215.487374298842, 213.647963818794, 214.101322509816 
10.9666666666667, "Line.O3S8-O3S9", 213, 600, 101.271603307467, 35.9514191741507, 0.23094010767585, 215.708515044904, 213.939124705347, 214.303575761193 
10.9666666666667, "Line.O3S9-O3S11", 213, 600, 101.400851876596, 35.9973024161916, 0.23094010767585, 215.983814497149, 214.316918479001, 214.717053878845 
10.9833333333333, "Transformer.MV-LV", 12.0968627830207, 16.4957219768464, 104.325465966513, 76.5053417087761, 11.5470053837925, 12.620108465716, 12.522071694521, 12.5748492123592 
10.9833333333333, "Line.LV-O3S3", 213, 600, 100.146380673873, 35.5519651392251, 0.23094010767585, 213.31179083535, 212.123226350179, 212.800122715871 
10.9833333333333, "Line.O3S3-O3S5", 213, 600, 100.457984077281, 35.6625843474347, 0.23094010767585, 213.975506084608, 212.123227806859, 212.800123980633 
10.9833333333333, "Line.O3S5-O3S7", 213, 600, 100.609244563374, 35.7162818199978, 0.23094010767585, 214.297690919987, 212.415564978285, 213.093583061754 
10.9833333333333, "Line.O3S7-O3S8", 213, 600, 101.472979772949, 36.022907819397, 0.23094010767585, 216.137446916382, 214.276033675524, 214.727835074666 
10.9833333333333, "Line.O3S8-O3S9", 213, 600, 101.576763703699, 36.0597511148131, 0.23094010767585, 216.358506688879, 214.567109980885, 214.930023436638 
10.9833333333333, "Line.O3S9-O3S11", 213, 600, 101.706060049826, 36.1056513176881, 0.23094010767585, 216.633907906129, 214.944781268551, 215.343356588413 
11, "Transformer.MV-LV", 12.0968627830207, 16.4957219768464, 104.38169687301, 76.546577706874, 11.5470053837925, 12.6269106413167, 12.5287782355582, 12.5815587743242 
11, "Line.LV-O3S3", 213, 600, 100.202373896485, 35.5718427332521, 0.23094010767585, 213.431056399513, 212.236247041199, 212.911495534961 
11, "Line.O3S3-O3S5", 213, 600, 100.513970720129, 35.6824596056459, 0.23094010767585, 214.094757633875, 212.236248497984, 212.911496799509 
11, "Line.O3S5-O3S7", 213, 600, 100.665224792032, 35.7361548011712, 0.23094010767585, 214.416928807027, 212.528573224115, 213.204942119594 
11, "Line.O3S7-O3S8", 213, 600, 101.528907351323, 36.0427621097198, 0.23094010767585, 216.256572658319, 214.388938088504, 214.839069604791 
11, "Line.O3S8-O3S9", 213, 600, 101.632684265996, 36.0796029144287, 0.23094010767585, 216.477617486572, 214.679995909751, 215.04124151151 
11, "Line.O3S9-O3S11", 213, 600, 101.761989433316, 36.1255062488273, 0.23094010767585, 216.753037492964, 215.057640310041, 215.454539282174 
