"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
2616, 57.7325163027454, 29.5657674419335, 150.713654974164, 391.334499898328, 1.6637622863971, 6.29176111051695, 51.4552478668529
2617, 15.4882692809229, 24.2262299113688, 150.713654974164, 391.334499898328, 0.902920642328491, 5.81883949950739, 51.4552478668529
2618, 7.10185336531651, 21.1408792492029, 150.713654974164, 391.334499898328, 0.843667689965721, 5.78039774094977, 51.4552478668529
2619, 8.07529876524115, 19.7830564986414, 150.713654974164, 391.334499898328, 0.804255544777223, 5.77073236123654, 51.4552478668529
2620, 3.15939707331239, 19.3158640812099, 150.713654974164, 391.334499898328, 0.820487356693957, 5.76799887084629, 51.4552478668529
2621, -15.5531728233455, 20.0116875270336, 150.713654974164, 391.334499898328, 0.971944138554174, 5.82845497923574, 51.4552478668529
2622, -75.7412184552182, 23.357242796209, 150.713654974164, 391.334499898328, 2.91760303666627, 6.78807623628564, 51.4552478668529
2623, -135.787424350393, 30.1500377881579, 150.713654974164, 391.334499898328, 7.42121809660847, 8.98233494798674, 51.4552478668529
2624, -162.978301271016, 34.3933278304075, 150.713654974164, 391.334499898328, 10.1447364719714, 10.3572354829139, 51.4552478668529
2625, -202.064727619902, 37.7768445962792, 150.713654974164, 391.334499898328, 14.5809000149222, 12.685541469591, 51.4552478668529
2626, -209.659963965716, 38.52441326947, 150.713654974164, 391.334499898328, 15.5692171090593, 13.1987451437223, 51.4552478668529
2627, -233.616891414991, 39.8210081874157, 150.713654974164, 391.334499898328, 18.829138177341, 14.9154520411156, 51.4552478668529
2628, -225.872600321026, 38.8035789461438, 150.713654974164, 391.334499898328, 17.7252862998775, 14.3345913511708, 51.4552478668529
2629, -214.733505697325, 38.0488529862983, 150.713654974164, 391.334499898328, 16.2804769440887, 13.5520272194878, 51.4552478668529
2630, -196.119742951599, 37.1485776004789, 150.713654974164, 391.334499898328, 13.9441284918495, 12.3176501586711, 51.4552478668529
2631, -159.124517644333, 35.7183222522959, 150.713654974164, 391.334499898328, 9.89078671603604, 10.1880219334544, 51.4552478668529
2632, -118.115466927542, 35.3120175342789, 150.713654974164, 391.334499898328, 6.17905529602938, 8.3096440186502, 51.4552478668529
2633, -17.0470879378577, 34.8767564107129, 150.713654974164, 391.334499898328, 1.21738095989322, 5.94481755763316, 51.4552478668529
2634, 34.5798524177827, 36.9604121915319, 150.713654974164, 391.334499898328, 1.22585228911676, 6.03783287204939, 51.4552478668529
2635, 84.0502762075482, 39.8681062353077, 150.713654974164, 391.334499898328, 2.81320001861282, 6.9450682464658, 51.4552478668529
2636, 93.683168641046, 44.1746627274094, 150.713654974164, 391.334499898328, 3.3489538013714, 7.25129091242941, 51.4552478668529
